date,security_id,open_price,high_price,low_price,close_price,volume
2026-05-19,JPM,299.7396822358739,300.436555061437,293.935841710235,294.3738708496094,8066900
2026-05-20,JPM,295.3694126574367,301.57145376364997,292.35300240137923,300.625732421875,9327000
2026-05-21,JPM,299.8790926087445,302.6167597554335,298.8636475324957,301.6411437988281,7874400
2026-05-22,JPM,303.31359328873907,306.07119010408854,302.4773640852478,305.0059814453125,5973900
2026-05-26,JPM,307.1065011172144,308.54004556072954,304.0701916446211,305.3643493652344,7725400
2026-05-27,JPM,303.63215366632585,304.52811132231307,294.42363753054383,297.93780517578125,11779200
2026-05-28,JPM,296.23549066837876,299.7197941661088,294.4236455581874,295.3992614746094,9757700
2026-05-29,JPM,295.070728717322,298.53513289689414,293.87612858626386,297.9676818847656,13969000
2026-06-01,JPM,296.3549462063085,298.20659004481905,293.94578586060317,295.2499084472656,7930000
2026-06-02,JPM,295.17027051801705,300.7152977310929,293.9457758280521,299.6102600097656,8296200
2026-06-03,JPM,298.5749714904202,300.60580089187994,295.23002417973413,299.50079345703125,7003900
2026-06-04,JPM,304.36883009196185,311.5066879726736,303.0746723882986,309.4957580566406,10345200
2026-06-05,JPM,312.8805189963161,313.58732636819616,308.211549706599,310.9691162109375,9118800
2026-06-08,JPM,311.84516953437026,314.88147906470095,309.3862455138746,309.7147521972656,6827000
2026-06-09,JPM,312.1040028799189,315.0009559692908,307.62418415256917,311.2976379394531,11594600
2026-06-10,JPM,311.1582462393224,313.3384270822022,307.64407859799763,307.75360107421875,7446200
2026-06-11,JPM,308.1717081621576,313.30857066124145,307.4947650619962,312.0840759277344,9116600
2026-06-12,JPM,314.5529794375797,319.85906276888113,314.1348496322589,319.28167724609375,7426200
2026-06-15,JPM,322.4673390673774,324.4583697274161,317.41010417767774,317.96759033203125,7988900
2026-06-16,JPM,322.8455866314347,330.26218746993305,322.56684357389287,329.6549377441406,11094900
2026-06-17,JPM,330.69024974688585,336.25517637046335,330.01330666560995,331.9645080566406,12246400
2026-06-18,JPM,335.4388795655989,336.57375116590936,322.70623086248213,323.761474609375,20111000
2026-06-22,JPM,328.22139226156105,331.2776010100568,325.28461010223134,329.993408203125,10182500
2026-06-23,JPM,327.9924099173137,333.86594380335947,325.7425357353925,332.6414794921875,7582200
2026-06-24,JPM,331.57628916780243,333.02973300317086,328.291070440402,331.95458984375,7907400
2026-06-25,JPM,333.4577793441399,341.90972446819404,333.2586945227413,333.6170654296875,10043100
2026-06-26,JPM,334.49312290223526,334.8913229247855,326.03124330500606,327.57427978515625,17640900
2026-06-29,JPM,326.80774304304947,330.8993264933345,325.73259994718205,327.91278076171875,7981800
2026-06-30,JPM,327.41503128103255,328.95806779511634,325.2149206632551,325.86199951171875,8080100
2026-07-01,JPM,326.89735842569155,334.13477419390347,323.5524415571975,332.5718078613281,15210200
2026-07-02,JPM,336.5040683580973,338.4751995750331,330.2820977776739,332.9700012207031,8413900
2026-07-06,JPM,335.0,339.7200012207031,334.1099853515625,337.7200012207031,8673500
2026-07-07,JPM,340.9800109863281,341.3999938964844,337.0899963378906,339.2200012207031,7115800
2026-07-08,JPM,336.5299987792969,336.5299987792969,330.1300048828125,330.6199951171875,18505200
2026-07-09,JPM,331.4599914550781,337.0,330.80999755859375,335.4700012207031,15570600
2026-07-10,JPM,337.4700012207031,338.5899963378906,335.7699890136719,336.4700012207031,6299000
2026-07-13,JPM,338.3399963378906,338.3500061035156,332.5,334.5299987792969,7120300
2026-07-14,JPM,327.0,344.7300109863281,325.75,342.8900146484375,14537900
2026-07-15,JPM,345.8500061035156,351.239990234375,344.04998779296875,346.9100036621094,10750000
2026-07-16,JPM,349.2799987792969,349.3399963378906,341.1099853515625,343.1499938964844,12432400
2026-07-17,JPM,339.0299987792969,346.1300048828125,335.04998779296875,341.1000061035156,9250900
2026-07-20,JPM,341.79998779296875,344.260009765625,337.3699951171875,338.8699951171875,7723300
2026-07-21,JPM,340.1199951171875,345.739990234375,337.29998779296875,345.2300109863281,6015300
2026-07-22,JPM,345.07000732421875,349.07000732421875,344.25,348.2099914550781,8040200
2026-07-23,JPM,346.5799865722656,349.9200134277344,345.4200134277344,349.8999938964844,10913000
2026-07-24,JPM,350.6400146484375,353.3699951171875,347.5,353.2099914550781,7520800
2026-07-27,JPM,357.8900146484375,359.04998779296875,352.5799865722656,356.20001220703125,7884900
2026-07-28,JPM,357.29998779296875,359.29998779296875,354.1499938964844,357.30999755859375,6533800
2026-07-29,JPM,356.5,357.3699951171875,343.7799987792969,344.7099914550781,8265300
2026-07-30,JPM,347.5400085449219,352.2799987792969,345.3699951171875,350.8500061035156,7606500
2026-07-31,JPM,353.29998779296875,354.4700012207031,349.70001220703125,351.7900085449219,6603400
2026-08-03,JPM,353.75,355.6199951171875,350.8399963378906,352.6400146484375,6436600
2026-08-04,JPM,355.0,363.0,353.8699951171875,357.5199890136719,8477200
2026-08-05,JPM,358.9700012207031,362.1700134277344,358.20001220703125,359.239990234375,5269500
2026-08-06,JPM,362.80999755859375,362.80999755859375,354.95001220703125,356.29998779296875,5820100
2026-08-07,JPM,355.760009765625,358.8500061035156,353.3299865722656,357.5199890136719,4566200
2026-08-10,JPM,357.9599914550781,359.989990234375,356.5,359.7900085449219,5327500
2026-08-11,JPM,360.04998779296875,363.1199951171875,358.6000061035156,362.0400085449219,4576500
2026-08-12,JPM,362.9700012207031,366.0899963378906,361.29998779296875,365.17999267578125,4366800
2026-08-13,JPM,366.5,366.5,361.5199890136719,363.1099853515625,5102700
2026-08-14,JPM,363.0,365.8999938964844,361.45001220703125,362.8399963378906,5058600
2026-08-17,JPM,361.94000244140625,365.75,360.9599914550781,360.9599914550781,5282600
2026-08-18,JPM,362.3399963378906,363.57000732421875,359.2699890136719,363.25,5525100
2026-08-19,JPM,363.010009765625,363.04998779296875,355.6499938964844,357.260009765625,6696200
2026-08-20,JPM,357.6000061035156,357.95001220703125,351.54998779296875,351.54998779296875,6799700
2026-08-21,JPM,354.07000732421875,356.8599853515625,350.3699951171875,351.5799865722656,8073400
2026-04-15,GS,910.9851058311854,923.7189631938282,893.1636242626328,895.5431518554688,2403900
2026-04-16,GS,894.0497132467892,903.975997630366,891.9190887369546,896.0509033203125,1742100
2026-04-17,GS,911.4829258115856,925.1128586129627,908.217288782352,921.8870849609375,2805100
2026-04-20,GS,919.6270348638764,937.6675223849871,918.9400600411338,937.6077880859375,2374300
2026-04-21,GS,940.3556864865968,947.8327435418381,918.4920215449791,922.4844360351562,1765400
2026-04-22,GS,934.8798179913987,936.8511106221245,927.0642868444145,930.7380981445312,1382600
2026-04-23,GS,930.8973390362396,940.2461514958565,916.6501319251059,927.2135620117188,1655000
2026-04-24,GS,926.4071429970794,928.8264732380284,915.1865745814679,922.8428344726562,1263300
2026-04-27,GS,921.9766331321692,937.5977898511031,921.9368305232924,933.6950073242188,1223000
2026-04-28,GS,937.109981117505,941.1521640622856,920.1845743729076,922.4844360351562,1501600
2026-04-29,GS,923.4302732630828,925.9193036492366,895.2145980680115,901.6263427734375,1725900
2026-04-30,GS,906.4152500147118,923.9280948431746,901.0290149063287,919.7166748046875,1880300
2026-05-01,GS,912.3789989974781,931.6739673349706,908.1376815137018,919.6569213867188,1359800
2026-05-04,GS,918.2232098806113,920.9412115242092,895.0552963894747,899.3065795898438,1660100
2026-05-05,GS,905.7381912105915,917.7054682953158,904.234807192047,914.8580322265625,1507200
2026-05-06,GS,931.8232473114226,939.9175787356154,927.2434558509663,933.2369995117188,2318200
2026-05-07,GS,933.8145144098863,941.1422053898132,917.9344881603267,921.8074340820312,1715300
2026-05-08,GS,931.892975221478,935.6564183281972,923.3904693109786,932.370849609375,1665000
2026-05-11,GS,928.5576652353872,945.6125056611387,922.5640608454437,940.7140502929688,2411400
2026-05-12,GS,938.0259322060158,944.3381400802936,916.7596709102469,941.7495727539062,2236500
2026-05-13,GS,937.7073532243602,955.3396051173437,928.9857812616895,951.2277221679688,2355200
2026-05-14,GS,962.6574154181511,971.3789268372649,956.2854733295283,964.7083740234375,1898000
2026-05-15,GS,949.4655519556767,955.2898587311545,937.4783427684613,944.3082275390625,1862700
2026-05-18,GS,943.5814691885706,957.4702711270156,934.431790906699,942.20751953125,1508000
2026-05-19,GS,929.1251177947441,935.5169913874638,919.7564344394463,924.664794921875,1767300
2026-05-20,GS,940.8534894606655,978.417916742471,936.373234748948,977.8106079101562,3104400
2026-05-21,GS,977.9002358621685,995.1143481322039,966.0424610758233,983.8340454101562,2452300
2026-05-22,GS,990.2656841750414,1000.9485827382347,986.5520704264984,992.3564453125,1923500
2026-05-26,GS,1002.113500296361,1012.0795266126196,982.6990638791686,990.1561889648438,2080600
2026-05-27,GS,991.5400548498139,999.2461438209881,970.1443597867003,992.0975952148438,2195000
2026-05-28,GS,982.0917353818012,1005.5383897283438,978.1391842526722,1003.9454345703125,2273000
2026-05-29,GS,1004.8414977203302,1022.7126872637696,999.5946022252514,1021.06005859375,2158000
2026-06-01,GS,1015.3300170898438,1051.199951171875,1011.5999755859375,1048.5799560546875,2666700
2026-06-02,GS,1049.739990234375,1073.969970703125,1047.8900146484375,1064.5799560546875,2125600
2026-06-03,GS,1055.280029296875,1055.969970703125,1031.010009765625,1041.02001953125,2562200
2026-06-04,GS,1052.8699951171875,1095.9000244140625,1050.0,1092.6099853515625,2608800
2026-06-05,GS,1092.8199462890625,1098.3599853515625,1035.5999755859375,1038.6800537109375,2643800
2026-06-08,GS,1052.780029296875,1063.1800537109375,1042.3299560546875,1045.0,2326700
2026-06-09,GS,1061.7900390625,1064.3499755859375,1006.2999877929688,1032.010009765625,2868500
2026-06-10,GS,1028.3499755859375,1036.31005859375,1000.0399780273438,1001.2899780273438,2287200
2026-06-11,GS,1013.5,1036.9200439453125,1000.4500122070312,1035.6400146484375,2561900
2026-06-12,GS,1053.0,1073.739990234375,1048.06005859375,1062.75,2206000
2026-06-15,GS,1089.52001953125,1094.1800537109375,1075.0,1076.1700439453125,2364000
2026-06-16,GS,1086.0,1097.25,1085.530029296875,1090.6700439453125,1965500
2026-06-17,GS,1098.4599609375,1121.949951171875,1094.2900390625,1099.1400146484375,2180000
2026-06-18,GS,1120.0,1125.0,1093.3299560546875,1096.56005859375,4499200
2026-06-22,GS,1109.699951171875,1115.97998046875,1091.6300048828125,1106.3699951171875,1894400
2026-06-23,GS,1077.3399658203125,1103.550048828125,1069.0,1094.43994140625,2066900
2026-06-24,GS,1090.0,1090.0999755859375,1068.510009765625,1076.9100341796875,1933100
2026-06-25,GS,1095.6199951171875,1105.25,1062.0999755859375,1065.0899658203125,1950000
2026-06-26,GS,1054.739990234375,1057.0,1013.3800048828125,1019.6099853515625,4008500
2026-06-29,GS,1029.18994140625,1035.9300537109375,1016.1699829101562,1020.2100219726562,1887200
2026-06-30,GS,1019.2899780273438,1026.3199462890625,1006.1099853515625,1011.3699951171875,3162800
2026-07-01,GS,1010.0,1033.530029296875,1003.0,1019.6099853515625,1735000
2026-07-02,GS,1038.989990234375,1039.280029296875,1009.72998046875,1021.0,1543500
2026-07-06,GS,1029.8800048828125,1055.2900390625,1029.0,1055.2900390625,1754400
2026-07-07,GS,1052.0,1053.8599853515625,1035.1300048828125,1042.97998046875,1353500
2026-07-08,GS,1030.0,1040.1800537109375,1011.9199829101562,1029.6400146484375,1699000
2026-07-09,GS,1055.0,1064.010009765625,1042.6099853515625,1055.969970703125,1241800
2026-07-10,GS,1063.2099609375,1067.1700439453125,1048.0,1055.1800537109375,1110600
2026-07-13,GS,1056.3399658203125,1057.8199462890625,1036.8399658203125,1045.9100341796875,1799500
2026-07-14,GS,1085.0,1143.8399658203125,1082.0,1140.0,3792600
2026-07-15,GS,1148.4200439453125,1153.989990234375,1117.4000244140625,1152.0699462890625,2736800
2026-07-16,GS,1147.6500244140625,1152.449951171875,1089.010009765625,1095.4599609375,2529400
2026-07-17,GS,1071.6400146484375,1085.9300537109375,1047.1500244140625,1065.219970703125,2162700
2026-07-20,GS,1074.6500244140625,1087.9000244140625,1053.6600341796875,1055.030029296875,1718300
2026-07-21,GS,1070.0699462890625,1088.47998046875,1063.0,1085.56005859375,1718600
2026-07-22,GS,1078.52001953125,1106.6600341796875,1078.0,1098.199951171875,1538700
2026-07-23,GS,1072.52001953125,1084.72998046875,1062.47998046875,1074.719970703125,1852700
2026-07-24,GS,1075.0,1077.3800048828125,1051.8199462890625,1061.22998046875,1381400
2026-07-27,GS,1080.1800537109375,1088.5,1029.0,1048.22998046875,2538900
2026-07-28,GS,1041.9300537109375,1047.7099609375,1011.8699951171875,1033.3399658203125,2173100
2026-07-29,GS,1025.0,1028.1199951171875,977.7000122070312,980.75,3198400
2026-07-30,GS,1007.3599853515625,1029.7900390625,998.510009765625,1024.8599853515625,2330800
2026-07-31,GS,1034.719970703125,1042.97998046875,1008.5999755859375,1018.3800048828125,1553700
2026-08-03,GS,1025.0,1027.9599609375,1005.1599731445312,1027.06005859375,1706500
2026-08-04,GS,1050.0,1066.1600341796875,1043.27001953125,1052.97998046875,2653600
2026-08-05,GS,1063.7099609375,1077.2099609375,1060.02001953125,1060.3800048828125,1648000
2026-08-06,GS,1062.0400390625,1068.0400390625,1030.780029296875,1032.5799560546875,1726500
2026-08-07,GS,1038.3399658203125,1047.0,1032.030029296875,1039.6099853515625,1429400
2026-08-10,GS,1039.6099853515625,1045.4300537109375,1030.0699462890625,1034.510009765625,1819100
2026-08-11,GS,1036.3900146484375,1043.4300537109375,1027.18994140625,1034.4100341796875,1829300
2026-08-12,GS,1055.0,1056.050048828125,1031.739990234375,1037.2099609375,1737800
2026-08-13,GS,1040.6099853515625,1059.0699462890625,1038.469970703125,1042.6300048828125,1421700
2026-08-14,GS,1040.9100341796875,1043.739990234375,1029.5799560546875,1039.4200439453125,1592900
2026-08-17,GS,1040.7900390625,1054.6300048828125,1038.1400146484375,1051.31005859375,1450400
2026-08-18,GS,1040.0,1043.5,1026.0799560546875,1040.469970703125,1909200
2026-08-19,GS,1044.8199462890625,1044.8199462890625,1014.5,1021.6500244140625,2744200
2026-08-20,GS,1016.989990234375,1026.4200439453125,1001.6799926757812,1001.9500122070312,1756200
2026-08-21,GS,1015.989990234375,1043.6600341796875,1008.8499755859375,1039.280029296875,2744000
2026-04-15,JNJ,238.56797895805093,239.0452299768987,235.3962175694789,237.30523681640625,6463500
2026-04-16,JNJ,236.06238904969683,236.7782731773554,230.79269234336317,233.1988525390625,8668900
2026-04-17,JNJ,233.01989048398582,234.19313576204675,230.71314935408492,232.84091186523438,8946300
2026-04-20,JNJ,233.46731645339545,233.91474024714643,228.2175095512339,229.37088012695312,7810500
2026-04-21,JNJ,228.03853688190875,228.3765890527153,223.41511740932572,224.8667755126953,11681200
2026-04-22,JNJ,224.88665810207786,226.179227521564,222.50038776728556,224.80712890625,9003400
2026-04-23,JNJ,225.95054827447007,230.06687448765834,225.73180505581692,229.3311004638672,7097600
2026-04-24,JNJ,227.72036189515308,228.67487910891896,225.72186091736185,226.19911193847656,6067500
2026-04-27,JNJ,224.47901697917217,226.60677952616038,223.0671385761741,224.0514678955078,7897800
2026-04-28,JNJ,226.42780279148377,229.70893595019464,225.0755788606257,226.48745727539062,7179800
2026-04-29,JNJ,224.2304350257485,227.4021963844683,223.57420539879897,226.0499725341797,7071100
2026-04-30,JNJ,226.64654568129225,229.83819710946466,226.5073468285346,228.5356903076172,8157200
2026-05-01,JNJ,227.75018650912293,228.4561332620675,225.72185831412563,225.89088439941406,6863600
2026-05-04,JNJ,224.22049078306688,225.7715831872257,222.30153412698715,222.91798400878906,8215200
2026-05-05,JNJ,224.10118043151417,225.23466110768987,223.61397687442042,224.26026916503906,5556700
2026-05-06,JNJ,223.9619889745702,225.0457525608476,221.67513766216507,223.33558654785156,7982300
2026-05-07,JNJ,223.49466434064516,223.49466434064516,219.36840089217355,221.23764038085938,7269700
2026-05-08,JNJ,221.6651903038654,222.09272420205565,219.65673678916983,220.05445861816406,5550600
2026-05-11,JNJ,220.05446192273791,222.003245813697,219.1098820469021,220.163818359375,6223200
2026-05-12,JNJ,221.7248410111843,226.34824530446224,220.38255451492364,222.97763061523438,8632500
2026-05-13,JNJ,224.52872968620946,229.4802489417275,224.15089773666944,229.1024169921875,7464500
2026-05-14,JNJ,229.67910846360988,230.43475721152035,227.84963349190846,229.48025512695312,6974400
2026-05-15,JNJ,229.4504169649123,230.81257818629632,225.14517491785094,225.41363525390625,12167000
2026-05-18,JNJ,225.41363810532903,228.38653103757844,224.5684924896482,227.61099243164062,10141600
2026-05-19,JNJ,227.6308781704825,229.52996005341413,226.73601544578764,228.684814453125,9677900
2026-05-20,JNJ,230.36515581180683,230.67338074656544,227.8595613935984,228.0087127685547,7353800
2026-05-21,JNJ,228.00871482343763,230.5640112181241,226.04997841934332,230.40492248535156,5239000
2026-05-22,JNJ,231.667665991262,234.15337056198368,231.3892682930641,233.0,5462300
2026-05-26,JNJ,233.0,233.24000549316406,229.0800018310547,230.17999267578125,6619600
2026-05-27,JNJ,229.97999572753906,232.88999938964844,229.02000427246094,231.2899932861328,5835500
2026-05-28,JNJ,230.02999877929688,231.8699951171875,229.72999572753906,230.8000030517578,7193400
2026-05-29,JNJ,231.22999572753906,231.5,224.58999633789062,225.3300018310547,13897700
2026-06-01,JNJ,223.1999969482422,224.44000244140625,220.83999633789062,223.50999450683594,8041000
2026-06-02,JNJ,222.5800018310547,225.5,221.1699981689453,222.88999938964844,5669000
2026-06-03,JNJ,222.4499969482422,224.92999267578125,222.0,223.24000549316406,6507200
2026-06-04,JNJ,227.08999633789062,228.6699981689453,225.89999389648438,228.1699981689453,7274800
2026-06-05,JNJ,230.0,235.22000122070312,229.0,232.77000427246094,8034900
2026-06-08,JNJ,232.77000427246094,234.9499969482422,230.55999755859375,232.16000366210938,7559800
2026-06-09,JNJ,232.3800048828125,237.7100067138672,230.41000366210938,237.0,8354500
2026-06-10,JNJ,238.85000610351562,240.92999267578125,237.0500030517578,238.49000549316406,8350800
2026-06-11,JNJ,240.0,241.60000610351562,238.13999938964844,238.3300018310547,7399000
2026-06-12,JNJ,240.0,240.91000366210938,237.52000427246094,240.8699951171875,6459400
2026-06-15,JNJ,239.0,239.5,233.5800018310547,235.66000366210938,7732000
2026-06-16,JNJ,236.3699951171875,236.3699951171875,231.02000427246094,235.17999267578125,7718100
2026-06-17,JNJ,234.02999877929688,235.42999267578125,230.6999969482422,234.1999969482422,8548000
2026-06-18,JNJ,231.77999877929688,232.75,227.60000610351562,228.38999938964844,18989800
2026-06-22,JNJ,228.9499969482422,231.4499969482422,227.5,231.2899932861328,8518300
2026-06-23,JNJ,235.63999938964844,239.8000030517578,234.35000610351562,239.0800018310547,11802000
2026-06-24,JNJ,239.88999938964844,243.0399932861328,238.75,241.0,8139200
2026-06-25,JNJ,241.27000427246094,248.19000244140625,240.88999938964844,244.8800048828125,10130400
2026-06-26,JNJ,248.27000427246094,255.11000061035156,247.8699951171875,254.66000366210938,16316800
2026-06-29,JNJ,253.19000244140625,258.5799865722656,252.02999877929688,258.510009765625,8608400
2026-06-30,JNJ,259.0,259.8999938964844,253.1699981689453,253.97000122070312,8469500
2026-07-01,JNJ,253.25,254.1999969482422,251.0800018310547,253.97999572753906,6516500
2026-07-02,JNJ,255.77999877929688,263.1000061035156,254.0,263.0400085449219,7998700
2026-07-06,JNJ,260.2300109863281,261.3800048828125,255.92999267578125,259.3299865722656,6803700
2026-07-07,JNJ,264.8900146484375,269.42999267578125,264.04998779296875,267.239990234375,9089700
2026-07-08,JNJ,268.6000061035156,268.6000061035156,263.1300048828125,263.3999938964844,6769400
2026-07-09,JNJ,260.6300048828125,263.45001220703125,258.1300048828125,259.1000061035156,6426100
2026-07-10,JNJ,260.19000244140625,261.29998779296875,255.52000427246094,256.9800109863281,6534700
2026-07-13,JNJ,257.95001220703125,259.5299987792969,256.1499938964844,257.7699890136719,5272200
2026-07-14,JNJ,255.52999877929688,256.3900146484375,252.13999938964844,253.85000610351562,8770600
2026-07-15,JNJ,250.08999633789062,256.8299865722656,246.0500030517578,247.02000427246094,10547300
2026-07-16,JNJ,248.89999389648438,253.5500030517578,246.3000030517578,249.97000122070312,11097600
2026-07-17,JNJ,252.58999633789062,255.66000366210938,251.9499969482422,253.0399932861328,10167700
2026-07-20,JNJ,252.00999450683594,254.17999267578125,248.6300048828125,248.82000732421875,8114700
2026-07-21,JNJ,247.4499969482422,251.33999633789062,245.49000549316406,250.61000061035156,7793100
2026-07-22,JNJ,252.75999450683594,256.2900085449219,251.2100067138672,255.6300048828125,9100200
2026-07-23,JNJ,255.24000549316406,260.20001220703125,254.4199981689453,259.2699890136719,8063300
2026-07-24,JNJ,261.42999267578125,263.7099914550781,259.6099853515625,263.3999938964844,6351800
2026-07-27,JNJ,262.54998779296875,268.79998779296875,261.3500061035156,265.95001220703125,9647900
2026-07-28,JNJ,270.0,274.8999938964844,266.17999267578125,266.7300109863281,10491000
2026-07-29,JNJ,268.5,269.3399963378906,264.7900085449219,265.5299987792969,6105600
2026-07-30,JNJ,259.0299987792969,260.5199890136719,254.55999755859375,255.82000732421875,8216500
2026-07-31,JNJ,256.010009765625,258.4800109863281,253.2899932861328,256.3500061035156,6782100
2026-08-03,JNJ,254.97000122070312,257.75,250.91000366210938,254.41000366210938,8136300
2026-08-04,JNJ,254.41000366210938,255.52000427246094,250.44000244140625,254.92999267578125,7362400
2026-08-05,JNJ,255.25,259.32000732421875,254.47000122070312,257.5899963378906,6472600
2026-08-06,JNJ,261.7099914550781,262.1099853515625,255.27999877929688,256.9800109863281,6931800
2026-08-07,JNJ,255.88999938964844,259.6000061035156,255.1199951171875,259.239990234375,6532100
2026-08-10,JNJ,259.05999755859375,262.0,258.54998779296875,261.80999755859375,8985100
2026-08-11,JNJ,261.2300109863281,264.1499938964844,258.3599853515625,259.79998779296875,5945900
2026-08-12,JNJ,256.0,261.4100036621094,255.25999450683594,260.8599853515625,4629300
2026-08-13,JNJ,261.7300109863281,262.6199951171875,259.6499938964844,262.0799865722656,4852700
2026-08-14,JNJ,260.6499938964844,261.7099914550781,259.1600036621094,260.3500061035156,4998100
2026-08-17,JNJ,258.8699951171875,264.2799987792969,258.010009765625,262.3699951171875,5515500
2026-08-18,JNJ,267.6700134277344,271.7300109863281,266.3299865722656,271.1099853515625,7838200
2026-08-19,JNJ,273.0,276.4700012207031,270.55999755859375,273.4100036621094,7728500
2026-08-20,JNJ,273.3999938964844,273.3999938964844,267.3699951171875,267.3699951171875,6475900
2026-08-21,JNJ,267.8299865722656,272.6600036621094,267.0,270.239990234375,6176100
2026-04-15,AMZN,249.25,250.44000244140625,247.1999969482422,248.5,43045200
2026-04-16,AMZN,248.50999450683594,250.0,244.1999969482422,249.6999969482422,41895700
2026-04-17,AMZN,254.99000549316406,256.17999267578125,250.11000061035156,250.55999755859375,52029300
2026-04-20,AMZN,249.19000244140625,250.17999267578125,245.3699951171875,248.27999877929688,39463100
2026-04-21,AMZN,255.08999633789062,255.08999633789062,249.10000610351562,249.91000366210938,42922400
2026-04-22,AMZN,252.44000244140625,255.94000244140625,250.3300018310547,255.36000061035156,36065100
2026-04-23,AMZN,255.38999938964844,258.7900085449219,253.07000732421875,255.0800018310547,39091400
2026-04-24,AMZN,259.9800109863281,264.5,257.69000244140625,263.989990234375,53777400
2026-04-27,AMZN,263.4599914550781,264.1499938964844,260.3399963378906,261.1199951171875,44906800
2026-04-28,AMZN,258.3900146484375,261.0299987792969,256.6300048828125,259.70001220703125,42204400
2026-04-29,AMZN,257.989990234375,265.9100036621094,257.70001220703125,263.0400085449219,72367900
2026-04-30,AMZN,273.1700134277344,273.8800048828125,256.1600036621094,265.05999755859375,100974900
2026-05-01,AMZN,265.5799865722656,273.32000732421875,262.739990234375,268.260009765625,50825200
2026-05-04,AMZN,268.79998779296875,276.1000061035156,268.79998779296875,272.04998779296875,49083700
2026-05-05,AMZN,276.0799865722656,278.55999755859375,272.3800048828125,273.54998779296875,41908500
2026-05-06,AMZN,272.8900146484375,277.79998779296875,272.2099914550781,274.989990234375,44552000
2026-05-07,AMZN,275.0199890136719,276.6300048828125,270.489990234375,271.1700134277344,35892900
2026-05-08,AMZN,271.6300048828125,274.0,269.95001220703125,272.67999267578125,34732700
2026-05-11,AMZN,269.8399963378906,273.6300048828125,268.4800109863281,268.989990234375,38176700
2026-05-12,AMZN,266.7099914550781,267.6499938964844,262.6300048828125,265.82000732421875,36776200
2026-05-13,AMZN,264.42999267578125,270.7200012207031,263.20001220703125,270.1300048828125,39670900
2026-05-14,AMZN,269.1499938964844,270.7799987792969,266.6300048828125,267.2200012207031,31338400
2026-05-15,AMZN,262.5,264.3599853515625,260.8900146484375,264.1400146484375,40770300
2026-05-18,AMZN,263.8699951171875,268.8500061035156,262.5299987792969,264.8599853515625,33690800
2026-05-19,AMZN,262.0400085449219,262.25,255.19000244140625,259.3399963378906,40340700
2026-05-20,AMZN,260.04998779296875,265.5799865722656,259.5299987792969,265.010009765625,34933200
2026-05-21,AMZN,263.5,269.489990234375,261.3699951171875,268.4599914550781,36591700
2026-05-22,AMZN,268.6600036621094,269.7900085449219,266.239990234375,266.32000732421875,27535500
2026-05-26,AMZN,267.94000244140625,269.29998779296875,262.07000732421875,265.2900085449219,38028100
2026-05-27,AMZN,266.1499938964844,272.4100036621094,265.70001220703125,271.8500061035156,40061900
2026-05-28,AMZN,272.2699890136719,274.5,267.44000244140625,274.0,40630400
2026-05-29,AMZN,271.2900085449219,274.75,269.6400146484375,270.6400146484375,54749600
2026-06-01,AMZN,266.2900085449219,266.6300048828125,260.70001220703125,261.260009765625,53604400
2026-06-02,AMZN,257.1600036621094,261.20001220703125,254.3699951171875,256.5199890136719,41811000
2026-06-03,AMZN,254.6999969482422,257.0899963378906,247.7100067138672,250.02000427246094,51394200
2026-06-04,AMZN,253.1199951171875,255.8300018310547,251.75,253.7899932861328,35609800
2026-06-05,AMZN,254.25999450683594,256.3800048828125,245.77999877929688,246.02999877929688,55607800
2026-06-08,AMZN,246.67999267578125,249.4199981689453,243.36000061035156,245.22000122070312,33899500
2026-06-09,AMZN,247.72999572753906,250.42999267578125,240.39999389648438,244.19000244140625,44425400
2026-06-10,AMZN,243.61000061035156,244.07000732421875,237.4499969482422,238.0,38590200
2026-06-11,AMZN,237.92999267578125,242.13999938964844,235.17999267578125,241.50999450683594,41335400
2026-06-12,AMZN,243.2100067138672,243.36000061035156,233.58999633789062,238.5500030517578,51186600
2026-06-15,AMZN,245.02000427246094,247.80999755859375,244.72999572753906,246.02000427246094,41711600
2026-06-16,AMZN,248.0,249.50999450683594,245.4499969482422,246.0,35187400
2026-06-17,AMZN,244.89999389648438,245.91000366210938,236.0,237.5,44780800
2026-06-18,AMZN,240.1199951171875,245.72999572753906,236.02000427246094,244.38999938964844,75624400
2026-06-22,AMZN,240.0800018310547,242.0,232.24000549316406,232.7899932861328,68388500
2026-06-23,AMZN,232.5500030517578,236.8699951171875,232.0,234.11000061035156,60492600
2026-06-24,AMZN,233.85000610351562,242.4199981689453,232.9499969482422,234.27000427246094,70282600
2026-06-25,AMZN,232.02000427246094,232.32000732421875,225.5500030517578,227.00999450683594,77674100
2026-06-26,AMZN,227.2100067138672,233.89999389648438,226.1300048828125,232.69000244140625,248372100
2026-06-29,AMZN,234.22000122070312,249.7100067138672,233.8000030517578,240.13999938964844,77619200
2026-06-30,AMZN,237.35000610351562,241.5399932861328,237.1699981689453,238.33999633789062,66228300
2026-07-01,AMZN,239.75,244.89999389648438,234.89999389648438,241.6999969482422,53829900
2026-07-02,AMZN,241.61000061035156,246.72000122070312,241.0800018310547,242.6699981689453,48246400
2026-07-06,AMZN,243.8000030517578,246.0399932861328,240.8800048828125,244.16000366210938,40044000
